id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
19732725,Découvrir Rosemont avec des enfants,139120957,Julie,,Rosemont-La Petite-Patrie,45.56397,-73.58004,Entire home/apt,95,3,1,2017-08-11,0.02,1,0,0,
19734354,"Warm, Stylish Condominium near Montreal's Saint Catherine St",101498023,David,,Ville-Marie,45.52165,-73.55539,Entire home/apt,235,4,28,2021-11-16,0.56,1,292,4,253352
19737133,The Ritz Minus Five Stars,139137747,Alycia,,Ville-Marie,45.49728,-73.58343,Entire home/apt,38,19,30,2020-04-30,0.56,1,0,0,
19743790,Condo/ Studio Amidst a Vibrant Montreal Metropolis,118164205,Joanne,,Ville-Marie,45.50953,-73.57054,Entire home/apt,118,1,209,2021-10-23,3.93,1,330,14,
19744277,Zen Studio with Mezzanine in Plateau-Mile End,1589351,Bernat,,Le Plateau-Mont-Royal,45.52104,-73.58767,Entire home/apt,88,5,0,,,1,0,0,
19749011,Plateau-Large room in three bedroom apartment.,139304557,Tim,,Le Plateau-Mont-Royal,45.52,-73.56904,Private room,53,1,9,2017-09-09,0.17,1,0,0,
19750900,Grand 5 1/2  bien situé confort,90465948,Sophia,,Le Plateau-Mont-Royal,45.52133,-73.58399,Private room,500,20,25,2019-08-27,0.47,1,365,0,
19752567,Un jardin en ville (parking inclus),90812888,Sophie,,Rosemont-La Petite-Patrie,45.57666,-73.55681,Entire home/apt,300,3,17,2020-01-01,0.32,1,3,0,
19760433,Chambre dans Hochelaga/Room in Hochelaga,131651363,Laurence,,Ville-Marie,45.53042,-73.54802,Private room,25,5,0,,,1,0,0,
19762784,Oasis familial en plein coeur de Montreal,11241121,Laetitia,,Rosemont-La Petite-Patrie,45.54695,-73.57731,Entire home/apt,200,6,14,2021-08-05,0.26,4,124,1,
19764537,"Chic #2 Plateau Mile-End, 3 bedrooms, 2 bathrooms, A/C x2, sunny terrasse!",24290215,Mtl Vacation Rentals,,Le Plateau-Mont-Royal,45.52053,-73.59402,Entire home/apt,294,2,62,2021-11-28,1.15,15,101,11,
19767208,"Big, Gorgeous Mile End Room With Your Own Balcony",51960458,Jennifer,,Le Plateau-Mont-Royal,45.52199,-73.5911,Private room,49,1,38,2018-10-27,0.71,3,0,0,
19767322,Havre de paix,292507076,Luckey,,Rosemont-La Petite-Patrie,45.53919,-73.59917,Entire home/apt,97,2,25,2020-02-17,0.47,34,0,0,
19767326,Gorgeous spacious apartment.,7573520,Elizabeth,,Verdun,45.45911,-73.57216,Entire home/apt,114,4,12,2019-09-03,0.22,1,0,0,
19767681,Chez Rioux,139519499,Etienne,,Rosemont-La Petite-Patrie,45.57438,-73.55497,Private room,30,1,1,2017-08-25,0.02,1,0,0,
19769206,Simple Bedroom Nice & Calm appt,83556981,Quentin,,Le Plateau-Mont-Royal,45.53273,-73.5693,Private room,35,1,0,,,1,0,0,
19776288,Cozy Appartment Near Downtown,139339857,Jocelyne,,Ville-Marie,45.5352,-73.56028,Private room,25,4,4,2018-09-13,0.08,1,0,0,
19778352,"Bright place, perfect stay in the plateau",16067732,Michel,,Le Plateau-Mont-Royal,45.53064,-73.57968,Entire home/apt,130,3,10,2019-08-19,0.19,1,0,0,
19783032,"Gay village, quiet, clean and respectful",7985214,Nicolas,,Ville-Marie,45.52179,-73.557,Private room,50,2,5,2017-09-17,0.09,1,0,0,
19783609,Cozy room with king size bed in a spacious flat,37415532,Alexandre,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48899,-73.62495,Private room,34,1,0,,,1,0,0,
19783617,AMAZING OASIS  NEXT TO MOUNTAIN,71988965,Dylan,,Le Plateau-Mont-Royal,45.51881,-73.58045,Private room,16,12,2,2018-08-05,0.04,6,0,0,
19784346,Superbe Condo calme et agréable,139682461,Maxime,,Ville-Marie,45.51213,-73.55732,Entire home/apt,120,4,9,2017-10-25,0.17,1,0,0,
19786149,Bright guest-room/office by LaFontaine Park,8975754,Pippa & Tesfa,,Ville-Marie,45.52659,-73.56204,Private room,78,2,10,2018-09-02,0.19,1,0,0,
19786615,Bright And Beautiful Modern 2 Bedroom Apartment,111246565,Justin,,Le Sud-Ouest,45.46919,-73.59201,Entire home/apt,120,3,4,2018-07-29,0.09,2,0,0,
19788530,APPARTEMENT CHALEUREUX ET CONVIVIAL / FEEL AT HOME,139724181,Bill,,Rosemont-La Petite-Patrie,45.57954,-73.56826,Entire home/apt,104,32,83,2021-07-26,1.72,1,0,2,
19789696,Maison familiale au cœur de Montréal/Family home,36794224,Farah,,Rosemont-La Petite-Patrie,45.55245,-73.57159,Entire home/apt,150,2,1,2017-07-18,0.02,1,0,0,
19789978,Charmant et confortable appartement,1456150,Simon,,Rosemont-La Petite-Patrie,45.53222,-73.60685,Entire home/apt,160,12,2,2021-08-06,0.04,2,0,1,
19790058,"Best Location, Epic View",131980681,Flor&Ryan,,Le Plateau-Mont-Royal,45.52297,-73.57239,Entire home/apt,125,1,1,2017-07-17,0.02,1,0,0,
19791598,"Le Laurentien MTL, Best location for best vacation",20862173,Mireille,,Ahuntsic-Cartierville,45.53112,-73.72579,Entire home/apt,90,31,14,2020-01-06,0.29,3,313,0,
19798100,Maison de ville dans le Sud ouest de Montréal,45370493,Hubert,,Le Sud-Ouest,45.47753,-73.56171,Entire home/apt,135,3,2,2017-10-09,0.04,1,0,0,
19801454,Chambre lumineuse dans la Petite Patrie!,137343216,Marc-André,,Rosemont-La Petite-Patrie,45.54017,-73.60281,Private room,25,2,1,2017-07-13,0.02,2,0,0,
19802584,Jean Talon's Pearl - 1 Chambre pour deux,139864737,Yann,,Rosemont-La Petite-Patrie,45.54051,-73.61139,Private room,26,3,3,2017-08-20,0.06,2,0,0,
19804097,Discovering Montréal as a local,16661747,Janie,,Verdun,45.45664,-73.56904,Entire home/apt,100,3,2,2018-08-05,0.05,1,0,0,
19807798,Studio tout inclus/Studio all included,139916695,Elena,,Lachine,45.43958,-73.6793,Private room,35,1,3,2017-07-30,0.06,2,0,0,
19808134,Grande chambre dans grand appartement,95328441,Steven,,Le Plateau-Mont-Royal,45.53361,-73.57265,Private room,65,155,5,2017-10-08,0.09,1,179,0,
19808669,"Spacious Flat in the Ville-Marie, FREE U. Parking!",40235180,Marcos,,Ville-Marie,45.51577,-73.55406,Entire home/apt,100,3,64,2021-12-05,1.20,1,89,9,
19809166,Entre canal Lachine et Saint Laurent,134439020,Mehdi,,Verdun,45.47114,-73.57082,Private room,40,1,1,2017-07-13,0.02,1,0,0,
19809617,"Townhouse in the Shop Angus, 5 min from downtown",120900422,Celia,,Rosemont-La Petite-Patrie,45.54359,-73.57001,Entire home/apt,160,5,1,2017-08-05,0.02,1,0,0,
19811370,Wonderfull location with nice brightness,139946443,Pierre,,Le Plateau-Mont-Royal,45.51768,-73.59427,Entire home/apt,100,1,3,2017-08-26,0.06,1,0,0,
19811496,Modern Griffintown Private Bedroom,60475988,Liz,,Le Sud-Ouest,45.49314,-73.55656,Private room,90,1,4,2017-09-07,0.07,1,0,0,
19811590,Chambre agréable dans Parc extension,139949939,Violette,,Villeray-Saint-Michel-Parc-Extension,45.52743,-73.62807,Private room,35,2,23,2021-12-05,0.43,1,338,1,
19822112,Chambre confortable avec vue splendide,140053638,Éloy,,Le Plateau-Mont-Royal,45.53005,-73.57824,Private room,25,3,2,2017-07-18,0.04,1,0,0,
19822372,"Walking distance to airport, Queen room #2",137097964,Christiane,,Dorval,45.45143,-73.7642,Private room,58,1,174,2021-11-21,3.24,3,166,21,
19822745,"Spacious apartment, 5 minutes walk to metro Parc",99000726,Haydée,,Villeray-Saint-Michel-Parc-Extension,45.52586,-73.62199,Entire home/apt,93,2,129,2021-11-14,2.40,1,8,10,
19825124,"Appart d'artiste coquet, chaleureux et lumineux",140082945,Sarah,,Le Plateau-Mont-Royal,45.5223,-73.59644,Entire home/apt,120,2,80,2020-09-04,1.50,1,3,0,
19825182,Du vert en ville,72327972,Caroline,,Ahuntsic-Cartierville,45.56404,-73.66006,Entire home/apt,140,7,1,2017-08-20,0.02,1,0,0,
19827927,Belle chambre près de toutes commodités,44387628,Gabrielle,,Villeray-Saint-Michel-Parc-Extension,45.54254,-73.61891,Private room,20,5,1,2017-07-31,0.02,1,0,0,
19837327,Belle chambre dans Rosemont,140215281,Laure,,Rosemont-La Petite-Patrie,45.54298,-73.60846,Private room,31,2,3,2018-05-21,0.06,1,0,0,
19839769,Hotel ZOZO 2,134609468,W,,Mercier-Hochelaga-Maisonneuve,45.54288,-73.54007,Entire home/apt,140,3,80,2021-11-30,1.51,3,345,23,
19848630,Beautiful 1 Bedroom Condo Montreal NDG,140336067,Melissa,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46632,-73.64284,Entire home/apt,69,1,41,2018-04-21,0.76,1,0,0,
19849202,Coquette appartement /very beautiful place !!,140164638,Ade,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47193,-73.64026,Private room,55,7,4,2017-08-08,0.07,1,88,0,
19851903,Bijou dans le quartier Villeray,20238240,Josée,,Villeray-Saint-Michel-Parc-Extension,45.5434,-73.63635,Entire home/apt,70,5,0,,,1,0,0,
19856109,2 Bedroom in Downtown Montreal,80046385,Tarini,,Le Plateau-Mont-Royal,45.51127,-73.57132,Entire home/apt,50,10,0,,,1,0,0,
19856437,Beautiful family apartment in Little Italy.,3098137,Kristina,,Rosemont-La Petite-Patrie,45.53266,-73.61554,Entire home/apt,99,4,0,,,1,0,0,
19860780,Maison spacieuse à Montréal,81768700,Philippe,,Ahuntsic-Cartierville,45.5514,-73.65348,Entire home/apt,85,1,42,2020-03-15,0.78,3,0,0,
19861542,Cute and cozy apartment for two,22060416,Mélanie,,Rosemont-La Petite-Patrie,45.54506,-73.58976,Entire home/apt,58,2,6,2018-08-26,0.14,1,0,0,
19869291,Roulotte Boler vintage pour du camping autrement,36714324,David,,Rosemont-La Petite-Patrie,45.55212,-73.57665,Entire home/apt,70,2,1,2017-09-20,0.02,1,0,0,
19872307,AMAZING OASIS 2,71988965,Dylan,,Le Plateau-Mont-Royal,45.51683,-73.57958,Private room,30,5,3,2017-10-16,0.06,6,0,0,
19872383,Logement à Ahuntsic,63965663,Mc,,Ahuntsic-Cartierville,45.5496,-73.64479,Entire home/apt,130,3,1,2017-08-07,0.02,1,0,0,
19874909,Superbe chambre avec balcon privé - Sainte-Marie,6114175,Eleonore,,Ville-Marie,45.52673,-73.55831,Private room,27,2,3,2017-09-04,0.06,1,0,0,
19875958,3-bedroom Villeray Pad: Jean Talon Market,51415486,Ingrid,,Villeray-Saint-Michel-Parc-Extension,45.54069,-73.61577,Entire home/apt,140,4,0,,,1,0,0,
19876624,Chambre avec lit double - Près du Centre-Ville,137332645,Laurent,,Le Sud-Ouest,45.48018,-73.566,Private room,40,6,0,,,2,0,0,
19884891,L'Escale - Au coeur de Montréal,17033701,Yannick,,Villeray-Saint-Michel-Parc-Extension,45.54018,-73.6244,Entire home/apt,100,2,3,2018-05-21,0.06,1,0,0,
19885825,"Large, ideally located room & terrasse in Plateau",85808433,Emilien,,Le Plateau-Mont-Royal,45.51483,-73.57273,Private room,70,1,3,2017-07-28,0.06,2,0,0,
19886735,Plateau palace,71008411,Reno,,Le Plateau-Mont-Royal,45.53167,-73.57607,Private room,255,1,0,,,1,0,0,
19889099,Appartement Centre-ville / Downtown,113865726,Julien,,Ville-Marie,45.52612,-73.56045,Entire home/apt,78,3,5,2017-10-02,0.09,1,0,0,
19893279,Stunning & Upscale 1BR Perfect for Business Travel,66340481,Daniel,,Ville-Marie,45.5114,-73.56233,Entire home/apt,85,30,4,2021-11-30,0.12,30,51,1,
19901938,Cozy room in a classic Mtl apartment 10mn downtown,140921062,Maxime,,Mercier-Hochelaga-Maisonneuve,45.54112,-73.53833,Private room,14,1,5,2017-11-05,0.10,1,0,0,
19902361,Jolie chambre pour votre séjour à Montréal,22047234,Charles,,Rosemont-La Petite-Patrie,45.5385,-73.595,Private room,22,2,64,2020-03-15,1.20,1,46,0,
19904056,Appartement spacieux et plein de charme,140943683,Mélusine,,Mercier-Hochelaga-Maisonneuve,45.54039,-73.54313,Entire home/apt,350,3,1,2017-08-07,0.02,1,0,0,
19904358,Good room,140943945,Ahmed,,Mercier-Hochelaga-Maisonneuve,45.5794,-73.53399,Private room,60,1,3,2017-08-20,0.06,1,0,0,
19906774,Cosy apartment in Ahuntsic,104391321,Mickaele,,Ahuntsic-Cartierville,45.54231,-73.64643,Private room,27,1,9,2017-08-23,0.17,1,0,0,
19906947,"Charming apartment beside river, near downtown!!",81742896,Sjsj,,Le Sud-Ouest,45.47828,-73.5729,Private room,100,11684,2,2017-08-22,0.04,1,0,0,
19907649,Amazing room in a big apartment,140980098,Hélène,,Villeray-Saint-Michel-Parc-Extension,45.54373,-73.62309,Private room,25,1,5,2017-09-10,0.10,1,0,0,
19910263,Charmant 5 pièces Petite-Patrie,115922672,Patrick,,Rosemont-La Petite-Patrie,45.53116,-73.60279,Entire home/apt,120,30,1,2019-06-09,0.03,1,344,0,
19911685,Appartement idéal pour couple ou famille,4477670,Pandora,,Rosemont-La Petite-Patrie,45.54061,-73.61161,Entire home/apt,120,4,3,2018-08-19,0.06,1,0,0,
19925226,Nice and well-equipped apartment in Saint-Henri,141155013,Selma,,Le Sud-Ouest,45.46759,-73.59476,Entire home/apt,85,7,6,2021-11-12,0.12,1,355,3,
19925346,Hogar Molina,141156822,Isaw Isenia,,Rosemont-La Petite-Patrie,45.55891,-73.59253,Private room,32,1,0,,,1,0,0,
19929899,Cute little house near the water,42700851,Mike,,Dorval,45.4407,-73.76227,Entire home/apt,75,3,1,2017-08-14,0.02,1,0,0,
19930019,Recording Studio Inspired Apartment with Balcony,141202498,Marc,,Le Plateau-Mont-Royal,45.52196,-73.59316,Entire home/apt,125,14,10,2021-02-27,0.19,1,0,1,
19933433,Beautiful apartment with garden close to downtown,122905553,William,,Verdun,45.46495,-73.57964,Shared room,343,7,1,2017-08-14,0.02,3,356,0,
19936655,Downtown *45% Off* -King size bed- minimum 31 days,141276031,Walter,,Ville-Marie,45.50203,-73.58022,Entire home/apt,150,32,66,2021-11-27,1.27,1,208,4,
19940113,Top of Montreal,137189045,Albert,,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49759,-73.61718,Entire home/apt,150,3,3,2017-09-04,0.06,1,0,0,
19942797,Studio on the Plateau and near the downtown area,64598664,Florent,,Ville-Marie,45.52652,-73.56412,Entire home/apt,27,4,11,2019-05-11,0.21,1,0,0,
19946112,Cosy and sunny appartment in Plateau Mont Royal.,141360530,François,,Le Plateau-Mont-Royal,45.53857,-73.57469,Entire home/apt,55,1,1,2017-07-28,0.02,1,0,0,
19947667,Downtown Sunny Utopia,15935760,Erol & Jay,,Le Plateau-Mont-Royal,45.50708,-73.57327,Entire home/apt,1500,1,189,2021-06-14,3.54,10,25,3,
19950512,Bel appartement pour 2 personnes Petite Italie,26020923,Mylène,,Rosemont-La Petite-Patrie,45.53187,-73.6072,Entire home/apt,80,3,10,2019-10-04,0.20,1,0,0,
19950953,Clean and cozy appartment in the lively Plateau,59208334,Jules,,Le Plateau-Mont-Royal,45.52555,-73.57992,Entire home/apt,79,300,0,,,1,90,0,
19951538,Luxurious House-Old Port& Downtown2 Brms 2 parking,24128002,Mariam,,Ville-Marie,45.53112,-73.54448,Entire home/apt,129,2,184,2021-11-23,3.45,1,54,23,
19952340,Sunny white room with balcony,68746814,Annie,,Le Plateau-Mont-Royal,45.52266,-73.57427,Private room,51,2,157,2021-12-01,2.98,9,192,24,
19953862,SPACIOUS APARTMENT DOWNTOWN 538pi2 - GUY CONCORDIA,141447851,Ali,,Ville-Marie,45.49759,-73.58233,Entire home/apt,43,2,160,2021-09-06,3.01,1,0,31,
19960259,"Large, ideally located Room & Terrasse in Plateau",85808433,Emilien,,Le Plateau-Mont-Royal,45.51624,-73.57199,Private room,80,1,1,2017-07-23,0.02,2,0,0,
19962563,3 1/2 de charme tout confort avec petit balcon,141528286,Marie F.,,Mont-Royal,45.5136,-73.64527,Private room,75,3,16,2021-09-01,0.30,1,194,1,
